idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,0.0,1.0,2.0,3.0,4.0,5.0
1065615,2019-05-30 14:45:00,2019-05-30 15:00:00,2019-05-30 15:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-24 08:00:00,2019-05-24 08:15:00,2019-05-24 08:30:00,29,5,18,56,1,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 21:45:00,2019-05-23 22:00:00,2019-05-23 22:15:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 03:15:00,2019-05-30 03:30:00,2019-05-30 03:45:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-96.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-96.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-96.0,-96.0,24.0,24.0,-96.0,-97.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 22:45:00,2019-05-30 23:00:00,2019-05-30 23:15:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-94.0,-95.0,24.0,24.0,-95.0,-96.0,0.0,0.0,24.0,24.0,-94.0,-95.0,24.0,24.0,-95.0,-96.0,0.0,0.0,24.0,24.0,-94.0,-95.0,24.0,24.0,-95.0,-96.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1311427,2019-05-27 23:15:00,2019-05-27 23:30:00,2019-05-27 23:45:00,29,8,18,56,0,0.0,0.0,,,-41.0,-41.0,18.0,18.0,-76.0,-77.0,0.0,0.0,,,-41.0,-41.0,18.0,18.0,-76.0,-77.0,0.0,0.0,,,-41.0,-41.0,18.0,18.0,-76.0,-77.0,-67.0,19.0,-40,-83,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-29 23:30:00,2019-05-29 23:45:00,2019-05-30 00:00:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-97.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 10:15:00,2019-05-30 10:30:00,2019-05-30 10:45:00,29,5,13,28,1,14.0,7.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 16:00:00,2019-05-23 16:15:00,2019-05-23 16:30:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 19:00:00,2019-05-30 19:15:00,2019-05-30 19:30:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,17.0,-96.0,-97.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-97.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-97.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1256210,2019-06-07 22:15:00,2019-06-07 22:30:00,2019-06-07 22:45:00,29,7,11,40,1,91.0,60.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,477.0,349.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,327.0,217.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,-72.0,24.0,35,-85,0.0,0.0,0.0,0.0,1.0,0.0
1349978,2019-05-24 05:15:00,2019-05-24 05:30:00,2019-05-24 05:45:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1192853,2019-05-27 10:30:00,2019-05-27 10:45:00,2019-05-27 11:00:00,29,5,18,28,1,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,-78.5,21.0,-47,-85,0.0,0.0,0.0,0.0,0.0,1.0
1192853,2019-05-27 04:15:00,2019-05-27 04:30:00,2019-05-27 04:45:00,29,5,18,28,1,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,-78.5,21.0,-47,-85,0.0,0.0,0.0,0.0,0.0,1.0
1184182,2018-08-27 11:30:00,2018-08-27 11:45:00,2018-08-27 12:00:00,29,5,13,28,1,0.0,0.0,-99.0,-99.0,-99.0,-99.0,24.0,24.0,-96.0,-96.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,24.0,24.0,-96.0,-96.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,24.0,24.0,-96.0,-96.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
730063,2019-05-25 22:00:00,2019-05-25 22:15:00,2019-05-25 22:30:00,29,5,13,28,1,6.0,3.0,24.0,23.0,-44.0,-62.0,24.0,23.0,-43.0,-70.0,0.0,0.0,24.0,23.0,-48.0,-61.0,23.0,23.0,-44.0,-63.0,51.0,21.0,24.0,23.0,-43.0,-51.0,24.0,23.0,-41.0,-77.0,-79.0,25.0,-48,-86,0.0,0.0,1.0,0.0,0.0,0.0
1192853,2019-05-27 05:30:00,2019-05-27 05:45:00,2019-05-27 06:00:00,29,5,18,28,1,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,-78.5,21.0,-47,-85,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-24 06:45:00,2019-05-24 07:00:00,2019-05-24 07:15:00,29,5,18,56,1,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 04:30:00,2019-05-23 04:45:00,2019-05-23 05:00:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 23:15:00,2019-05-30 23:30:00,2019-05-30 23:45:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 14:30:00,2019-05-30 14:45:00,2019-05-30 15:00:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-94.0,-96.0,24.0,,-96.0,-96.0,0.0,0.0,24.0,24.0,-94.0,-96.0,24.0,,-96.0,-97.0,0.0,0.0,24.0,24.0,-94.0,-96.0,,,-97.0,-97.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 02:00:00,2019-05-30 02:15:00,2019-05-30 02:30:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-96.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-96.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-96.0,-96.0,24.0,24.0,-96.0,-96.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 12:30:00,2019-05-30 12:45:00,2019-05-30 13:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1264222,2019-05-27 07:30:00,2019-05-27 07:45:00,2019-05-27 08:00:00,29,5,7,28,1,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,-79.5,26.0,-47,-86,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 15:00:00,2019-05-30 15:15:00,2019-05-30 15:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 11:15:00,2019-05-30 11:30:00,2019-05-30 11:45:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-97.0,0.0,0.0,24.0,24.0,-94.0,-96.0,24.0,24.0,-96.0,-97.0,0.0,0.0,24.0,24.0,-94.0,-96.0,24.0,24.0,-96.0,-97.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
90986,2019-05-28 23:15:00,2019-05-28 23:30:00,2019-05-28 23:45:00,29,5,23,28,1,0.0,0.0,17.0,17.0,-40.0,-40.0,17.0,17.0,-40.0,-40.0,0.0,0.0,17.0,17.0,-40.0,-40.0,17.0,17.0,-40.0,-40.0,1.0,0.0,17.0,17.0,-40.0,-40.0,17.0,17.0,-40.0,-40.0,-78.5,21.0,-43,-85,0.0,0.0,0.0,0.0,0.0,1.0
1367204,2019-06-18 06:00:00,2019-06-18 06:15:00,2019-06-18 06:30:00,29,5,7,28,1,45.0,18.0,22.0,22.0,-43.0,-79.0,22.0,22.0,-46.0,-80.0,20.0,7.0,22.0,22.0,-46.0,-75.0,22.0,22.0,-44.0,-78.0,32.0,12.0,22.0,22.0,-40.0,-74.0,22.0,22.0,-40.0,-77.0,-79.5,26.0,-47,-86,0.0,0.0,1.0,0.0,0.0,0.0
1256210,2019-06-07 16:45:00,2019-06-07 17:00:00,2019-06-07 17:15:00,29,7,11,40,1,301.0,203.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-45.0,131.0,90.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-45.0,222.0,157.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-45.0,-72.0,24.0,35,-85,0.0,0.0,0.0,0.0,1.0,0.0
1194891,2019-05-30 01:15:00,2019-05-30 01:30:00,2019-05-30 01:45:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-96.0,-96.0,24.0,24.0,-96.0,-96.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1311427,2019-05-27 19:00:00,2019-05-27 19:15:00,2019-05-27 19:30:00,29,8,18,56,0,0.0,0.0,,,-41.0,-42.0,18.0,18.0,-77.0,-78.0,0.0,0.0,,,-41.0,-42.0,18.0,18.0,-77.0,-78.0,0.0,0.0,,,-41.0,-42.0,18.0,18.0,-77.0,-78.0,-67.0,19.0,-40,-83,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 05:15:00,2019-05-30 05:30:00,2019-05-30 05:45:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-96.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-97.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-24 04:00:00,2019-05-24 04:15:00,2019-05-24 04:30:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
5544,2019-05-27 00:45:00,2019-05-27 01:00:00,2019-05-27 01:15:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,0.0,0.0,0.0,0.0,0.0,1.0
1256210,2019-06-07 23:15:00,2019-06-07 23:30:00,2019-06-07 23:45:00,29,7,11,40,1,381.0,266.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,395.0,286.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,149.0,103.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,-72.0,24.0,35,-85,0.0,0.0,0.0,0.0,1.0,0.0
658097,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,29,2,11,40,1,0.0,0.0,25.0,25.0,-51.0,-51.0,25.0,25.0,-50.0,-50.0,26.0,12.0,25.0,25.0,-51.0,-51.0,25.0,25.0,-50.0,-50.0,4.0,0.0,25.0,25.0,-51.0,-51.0,25.0,25.0,-50.0,-50.0,-83.5,28.0,-50,-85,0.0,0.0,0.0,0.0,0.0,1.0
1311427,2019-05-27 18:45:00,2019-05-27 19:00:00,2019-05-27 19:15:00,29,8,18,56,0,0.0,0.0,,,-41.0,-42.0,18.0,18.0,-77.0,-78.0,0.0,0.0,,,-41.0,-42.0,18.0,18.0,-77.0,-78.0,0.0,0.0,,,-41.0,-42.0,18.0,18.0,-77.0,-78.0,-67.0,19.0,-40,-83,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 04:15:00,2019-05-23 04:30:00,2019-05-23 04:45:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1206461,2019-05-23 14:00:00,2019-05-23 14:15:00,2019-05-23 14:30:00,29,1,23,28,1,0.0,0.0,19.0,14.0,-48.0,-54.0,18.0,14.0,-45.0,-54.0,2.0,0.0,19.0,,-45.0,-50.0,20.0,,-45.0,-86.0,1.0,0.0,19.0,,-46.0,-51.0,19.0,,-45.0,-91.0,-85.5,23.0,-52,-85,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 13:45:00,2019-05-30 14:00:00,2019-05-30 14:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1264222,2019-05-27 10:45:00,2019-05-27 11:00:00,2019-05-27 11:15:00,29,5,7,28,1,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,-79.5,26.0,-47,-86,0.0,0.0,0.0,0.0,0.0,1.0
1192853,2019-05-27 13:45:00,2019-05-27 14:00:00,2019-05-27 14:15:00,29,5,18,28,1,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,-78.5,21.0,-47,-85,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 20:45:00,2019-05-23 21:00:00,2019-05-23 21:15:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 04:45:00,2019-05-23 05:00:00,2019-05-23 05:15:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 21:00:00,2019-05-23 21:15:00,2019-05-23 21:30:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1194891,2019-05-30 07:45:00,2019-05-30 08:00:00,2019-05-30 08:15:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-97.0,0.0,0.0,24.0,24.0,-94.0,-96.0,24.0,24.0,-96.0,-97.0,0.0,0.0,24.0,24.0,-95.0,-96.0,24.0,24.0,-96.0,-97.0,-79.0,25.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
1256210,2019-06-07 19:45:00,2019-06-07 20:00:00,2019-06-07 20:15:00,29,7,11,40,1,375.0,257.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-45.0,361.0,253.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-43.0,-45.0,154.0,113.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-45.0,-72.0,24.0,35,-85,0.0,0.0,0.0,0.0,1.0,0.0
1264222,2019-05-27 02:45:00,2019-05-27 03:00:00,2019-05-27 03:15:00,29,5,7,28,1,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,-79.5,26.0,-47,-86,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 05:30:00,2019-05-23 05:45:00,2019-05-23 06:00:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 10:45:00,2019-05-30 11:00:00,2019-05-30 11:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,3.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 11:00:00,2019-05-30 11:15:00,2019-05-30 11:30:00,29,5,13,28,1,3.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 14:45:00,2019-05-23 15:00:00,2019-05-23 15:15:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-24 03:15:00,2019-05-24 03:30:00,2019-05-24 03:45:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
107040,2019-05-30 16:00:00,2019-05-30 16:15:00,2019-05-30 16:30:00,29,5,23,28,1,0.0,0.0,16.0,16.0,-53.0,-62.0,16.0,16.0,-53.0,-62.0,93.0,49.0,16.0,16.0,-60.0,-86.0,16.0,16.0,-60.0,-86.0,6.0,0.0,16.0,16.0,-57.0,-86.0,16.0,16.0,-57.0,-86.0,-78.5,21.0,-46,-85,0.0,0.0,0.0,1.0,0.0,0.0
1349978,2019-05-23 23:30:00,2019-05-23 23:45:00,2019-05-24 00:00:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 07:30:00,2019-05-23 07:45:00,2019-05-23 08:00:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1256210,2019-06-07 22:45:00,2019-06-07 23:00:00,2019-06-07 23:15:00,29,7,11,40,1,327.0,217.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,465.0,329.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,381.0,266.0,22.0,22.0,-44.0,-45.0,22.0,22.0,-44.0,-44.0,-72.0,24.0,35,-85,0.0,0.0,0.0,0.0,1.0,0.0
1192853,2019-05-27 06:15:00,2019-05-27 06:30:00,2019-05-27 06:45:00,29,5,18,28,1,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,-78.5,21.0,-47,-85,0.0,0.0,0.0,0.0,0.0,1.0
1065615,2019-05-30 18:00:00,2019-05-30 18:15:00,2019-05-30 18:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,0.0,0.0,0.0,0.0,0.0,1.0
1192853,2019-05-27 08:45:00,2019-05-27 09:00:00,2019-05-27 09:15:00,29,5,18,28,1,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,0.0,0.0,17.0,17.0,-50.0,-50.0,17.0,17.0,-52.0,-52.0,-78.5,21.0,-47,-85,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-23 22:15:00,2019-05-23 22:30:00,2019-05-23 22:45:00,29,5,18,56,1,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,0.0,0.0,,,,,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
5544,2019-05-27 01:15:00,2019-05-27 01:30:00,2019-05-27 01:45:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,0.0,0.0,0.0,0.0,0.0,1.0
1349978,2019-05-24 05:45:00,2019-05-24 06:00:00,2019-05-24 06:15:00,29,5,18,56,1,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,0.0,0.0,,,-99.0,-99.0,18.0,18.0,-42.0,-42.0,-76.0,21.0,-43,-83,0.0,0.0,0.0,0.0,0.0,1.0
1264222,2019-05-27 13:30:00,2019-05-27 13:45:00,2019-05-27 14:00:00,29,5,7,28,1,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,0.0,0.0,23.0,23.0,-53.0,-53.0,23.0,23.0,-53.0,-53.0,-79.5,26.0,-47,-86,0.0,0.0,0.0,0.0,0.0,1.0
