,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
994,78101,2018-04-08 21:30:00,2018-04-08 21:45:00,2018-04-08 22:00:00,19,7,18,56,0,134.0,7.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,605.0,14.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,289.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,-71.0,19.0,-43,-84,1.0
988,78101,2018-04-08 15:15:00,2018-04-08 15:30:00,2018-04-08 15:45:00,19,7,18,56,0,0.0,0.0,17.0,-99.0,-79.0,-81.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,-99.0,-79.0,-81.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,17.0,-79.0,-94.0,17.0,17.0,-82.0,-93.0,-71.0,19.0,-43,-84,5.0
1009,78101,2018-04-11 07:00:00,2018-04-11 07:15:00,2018-04-11 07:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
1030,78101,2019-01-26 10:15:00,2019-01-26 10:30:00,2019-01-26 10:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
999,78101,2018-04-11 04:30:00,2018-04-11 04:45:00,2018-04-11 05:00:00,19,7,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-77.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
982,78101,2018-04-08 13:45:00,2018-04-08 14:00:00,2018-04-08 14:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-94.0,1.0,1.0,17.0,-99.0,-79.0,-80.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,17.0,-80.0,-80.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,5.0
985,78101,2018-04-08 14:30:00,2018-04-08 14:45:00,2018-04-08 15:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-80.0,-81.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-80.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-80.0,-80.0,17.0,17.0,-82.0,-94.0,-71.0,19.0,-43,-84,5.0
973,78101,2018-04-08 11:30:00,2018-04-08 11:45:00,2018-04-08 12:00:00,19,7,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-80.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-81.0,-82.0,0.0,0.0,17.0,17.0,-78.0,-80.0,17.0,17.0,-81.0,-83.0,-71.0,19.0,-43,-84,5.0
997,78101,2018-04-08 22:15:00,2018-04-08 22:30:00,2018-04-08 22:45:00,19,7,18,56,0,309.0,0.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-85.0,-85.0,831.0,51.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,807.0,36.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
996,78101,2018-04-08 22:00:00,2018-04-08 22:15:00,2018-04-08 22:30:00,19,7,18,56,0,289.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,309.0,0.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-85.0,-85.0,831.0,51.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
1023,78101,2019-01-26 08:30:00,2019-01-26 08:45:00,2019-01-26 09:00:00,19,7,18,56,0,0.0,0.0,,,,,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
1000,78101,2018-04-11 04:45:00,2018-04-11 05:00:00,2018-04-11 05:15:00,19,7,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1010,78101,2018-04-11 07:15:00,2018-04-11 07:30:00,2018-04-11 07:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
1019,78101,2018-05-02 12:45:00,2018-05-02 13:00:00,2018-05-02 13:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-41.0,-41.0,17.0,17.0,-42.0,-42.0,0.0,0.0,17.0,17.0,-41.0,-41.0,17.0,17.0,-42.0,-42.0,1.0,0.0,17.0,-99.0,-41.0,-42.0,17.0,17.0,-42.0,-94.0,-71.0,19.0,-43,-84,5.0
989,78101,2018-04-08 15:30:00,2018-04-08 15:45:00,2018-04-08 16:00:00,19,7,18,56,0,0.0,0.0,17.0,-99.0,-79.0,-81.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,17.0,-79.0,-94.0,17.0,17.0,-82.0,-93.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-82.0,-84.0,-71.0,19.0,-43,-84,5.0
1003,78101,2018-04-11 05:30:00,2018-04-11 05:45:00,2018-04-11 06:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-74.0,-75.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
992,78101,2018-04-08 21:00:00,2018-04-08 21:15:00,2018-04-08 21:30:00,19,7,18,56,0,202.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,188.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-86.0,134.0,7.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,-71.0,19.0,-43,-84,1.0
980,78101,2018-04-08 13:15:00,2018-04-08 13:30:00,2018-04-08 13:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-94.0,-71.0,19.0,-43,-84,5.0
1035,78101,2019-01-26 12:15:00,2019-01-26 12:30:00,2019-01-26 12:45:00,19,7,18,56,0,0.0,0.0,17.0,,-54.0,-55.0,17.0,17.0,-94.0,-95.0,1.0,0.0,17.0,,-41.0,-42.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-41.0,-42.0,17.0,17.0,-44.0,-94.0,-71.0,19.0,-43,-84,5.0
1024,78101,2019-01-26 08:45:00,2019-01-26 09:00:00,2019-01-26 09:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
975,78101,2018-04-08 12:00:00,2018-04-08 12:15:00,2018-04-08 12:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-78.0,-80.0,17.0,17.0,-81.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,5.0
984,78101,2018-04-08 14:15:00,2018-04-08 14:30:00,2018-04-08 14:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-80.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-80.0,-81.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-80.0,-80.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,5.0
1002,78101,2018-04-11 05:15:00,2018-04-11 05:30:00,2018-04-11 05:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1034,78101,2019-01-26 11:15:00,2019-01-26 11:30:00,2019-01-26 11:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
1008,78101,2018-04-11 06:45:00,2018-04-11 07:00:00,2018-04-11 07:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
1026,78101,2019-01-26 09:15:00,2019-01-26 09:30:00,2019-01-26 09:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
1007,78101,2018-04-11 06:30:00,2018-04-11 06:45:00,2018-04-11 07:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1031,78101,2019-01-26 10:30:00,2019-01-26 10:45:00,2019-01-26 11:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
978,78101,2018-04-08 12:45:00,2018-04-08 13:00:00,2018-04-08 13:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,5.0
1013,78101,2018-04-11 08:00:00,2018-04-11 08:15:00,2018-04-11 08:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
981,78101,2018-04-08 13:30:00,2018-04-08 13:45:00,2018-04-08 14:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-94.0,1.0,1.0,17.0,-99.0,-79.0,-80.0,17.0,17.0,-82.0,-94.0,-71.0,19.0,-43,-84,5.0
1018,78101,2018-04-11 10:30:00,2018-04-11 10:45:00,2018-04-11 11:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,,,,-1.0,0.0,0.0,17.0,17.0,-94.0,-94.0,,,,-1.0,8.0,4.0,17.0,17.0,-40.0,-94.0,17.0,-99.0,-42.0,-45.0,-71.0,19.0,-43,-84,5.0
983,78101,2018-04-08 14:00:00,2018-04-08 14:15:00,2018-04-08 14:30:00,19,7,18,56,0,1.0,1.0,17.0,-99.0,-79.0,-80.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,17.0,-80.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-80.0,-81.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,5.0
1005,78101,2018-04-11 06:00:00,2018-04-11 06:15:00,2018-04-11 06:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-74.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
1027,78101,2019-01-26 09:30:00,2019-01-26 09:45:00,2019-01-26 10:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,5.0
152,81704,2018-08-31 06:45:00,2018-08-31 07:00:00,2018-08-31 07:15:00,19,2,18,28,1,0.0,0.0,19.0,15.0,-52.0,-75.0,19.0,15.0,-52.0,-77.0,2.0,0.0,19.0,15.0,-52.0,-84.0,19.0,15.0,-52.0,-90.0,83.0,11.0,19.0,19.0,-73.0,-87.0,19.0,19.0,-77.0,-97.0,-85.0,23.0,-44,-86,1.0
150,81704,2018-08-31 05:30:00,2018-08-31 05:45:00,2018-08-31 06:00:00,19,2,18,28,1,0.0,0.0,19.0,15.0,-50.0,-74.0,17.0,15.0,-50.0,-76.0,37.0,0.0,19.0,16.0,-68.0,-88.0,19.0,16.0,-70.0,-97.0,33.0,0.0,19.0,15.0,-64.0,-88.0,19.0,15.0,-64.0,-97.0,-85.0,23.0,-44,-86,1.0
153,81704,2018-08-31 07:00:00,2018-08-31 07:15:00,2018-08-31 07:30:00,19,2,18,28,1,2.0,0.0,19.0,15.0,-52.0,-84.0,19.0,15.0,-52.0,-90.0,83.0,11.0,19.0,19.0,-73.0,-87.0,19.0,19.0,-77.0,-97.0,48.0,7.0,19.0,16.0,-68.0,-86.0,19.0,15.0,-70.0,-96.0,-85.0,23.0,-44,-86,1.0
149,81704,2018-08-31 05:15:00,2018-08-31 05:30:00,2018-08-31 05:45:00,19,2,18,28,1,0.0,0.0,15.0,15.0,-49.0,-52.0,15.0,15.0,-48.0,-52.0,0.0,0.0,19.0,15.0,-50.0,-74.0,17.0,15.0,-50.0,-76.0,37.0,0.0,19.0,16.0,-68.0,-88.0,19.0,16.0,-70.0,-97.0,-85.0,23.0,-44,-86,1.0
219,82589,2018-07-21 21:15:00,2018-07-21 21:30:00,2018-07-21 21:45:00,19,2,38,28,1,0.0,0.0,12.0,12.0,-51.0,-57.0,12.0,12.0,-49.0,-55.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,-55.0,-91.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,-57.0,-97.0,-83.0,19.0,-47,-84,5.0
218,82589,2018-07-21 21:00:00,2018-07-21 21:15:00,2018-07-21 21:30:00,19,2,38,28,1,0.0,0.0,12.0,12.0,-51.0,-51.0,12.0,12.0,-49.0,-50.0,0.0,0.0,12.0,12.0,-51.0,-57.0,12.0,12.0,-49.0,-55.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,-55.0,-91.0,-83.0,19.0,-47,-84,5.0
1219,82589,2018-10-29 16:00:00,2018-10-29 16:15:00,2018-10-29 16:30:00,19,2,38,28,1,0.0,0.0,12.0,12.0,-53.0,-56.0,12.0,12.0,-51.0,-54.0,0.0,0.0,12.0,12.0,-52.0,-54.0,12.0,12.0,-49.0,-52.0,32.0,5.0,16.0,12.0,-52.0,-94.0,16.0,12.0,-49.0,-95.0,-83.0,19.0,-47,-84,0.0
220,82589,2018-07-21 21:30:00,2018-07-21 21:45:00,2018-07-21 22:00:00,19,2,38,28,1,20.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,-55.0,-91.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,-57.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,-70.0,-97.0,-83.0,19.0,-47,-84,5.0
662,89709,2019-01-31 09:45:00,2019-01-31 10:00:00,2019-01-31 10:15:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
1221,89709,2019-05-23 22:45:00,2019-05-23 23:00:00,2019-05-23 23:15:00,19,5,38,28,1,0.0,0.0,13.0,13.0,-41.0,-41.0,13.0,13.0,-41.0,-41.0,0.0,0.0,13.0,13.0,-41.0,-41.0,13.0,13.0,-41.0,-41.0,0.0,0.0,15.0,,-39.0,-97.0,15.0,13.0,-38.0,-41.0,-76.0,17.0,-44,-84,5.0
657,89709,2018-10-01 20:45:00,2018-10-01 21:00:00,2018-10-01 21:15:00,19,5,38,28,1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,-97.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,-97.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
667,89709,2019-01-31 12:45:00,2019-01-31 13:00:00,2019-01-31 13:15:00,19,5,38,28,1,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
656,89709,2018-10-01 02:45:00,2018-10-01 03:00:00,2018-10-01 03:15:00,19,5,38,28,1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,-97.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,-97.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
669,89709,2019-01-31 15:00:00,2019-01-31 15:15:00,2019-01-31 15:30:00,19,5,38,28,1,0.0,0.0,,,,-1.0,15.0,15.0,-98.0,-98.0,0.0,0.0,,,,-1.0,15.0,15.0,-98.0,-98.0,0.0,0.0,,,,-1.0,15.0,13.0,-38.0,-98.0,-76.0,17.0,-44,-84,5.0
665,89709,2019-01-31 10:30:00,2019-01-31 10:45:00,2019-01-31 11:00:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
658,89709,2019-01-31 08:45:00,2019-01-31 09:00:00,2019-01-31 09:15:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-98.0,-98.0,,,,,0.0,0.0,15.0,15.0,-98.0,-98.0,,,,,0.0,0.0,15.0,15.0,-98.0,-98.0,15.0,15.0,-98.0,-98.0,-76.0,17.0,-44,-84,5.0
663,89709,2019-01-31 10:00:00,2019-01-31 10:15:00,2019-01-31 10:30:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
660,89709,2019-01-31 09:15:00,2019-01-31 09:30:00,2019-01-31 09:45:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-98.0,-98.0,15.0,15.0,-98.0,-98.0,0.0,0.0,15.0,15.0,-97.0,-98.0,15.0,15.0,-97.0,-98.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
659,89709,2019-01-31 09:00:00,2019-01-31 09:15:00,2019-01-31 09:30:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-98.0,-98.0,,,,,0.0,0.0,15.0,15.0,-98.0,-98.0,15.0,15.0,-98.0,-98.0,0.0,0.0,15.0,15.0,-97.0,-98.0,15.0,15.0,-97.0,-98.0,-76.0,17.0,-44,-84,5.0
664,89709,2019-01-31 10:15:00,2019-01-31 10:30:00,2019-01-31 10:45:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
661,89709,2019-01-31 09:30:00,2019-01-31 09:45:00,2019-01-31 10:00:00,19,5,38,28,1,0.0,0.0,15.0,15.0,-97.0,-98.0,15.0,15.0,-97.0,-98.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,0.0,0.0,15.0,15.0,-97.0,-97.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
668,89709,2019-01-31 13:00:00,2019-01-31 13:15:00,2019-01-31 13:30:00,19,5,38,28,1,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
2295,104622,2019-06-05 16:00:00,2019-06-05 16:15:00,2019-06-05 16:30:00,19,7,18,56,1,0.0,0.0,17.0,17.0,-34.0,-35.0,17.0,17.0,-35.0,-36.0,0.0,0.0,17.0,17.0,-34.0,-35.0,17.0,17.0,-34.0,-35.0,1.0,0.0,18.0,,-33.0,-34.0,18.0,17.0,-33.0,-93.0,-71.0,19.0,-32,-84,5.0
2499,112163,2019-06-18 18:15:00,2019-06-18 18:30:00,2019-06-18 18:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-47.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-47.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,-66.5,23.0,-46,-85,5.0
2502,112163,2019-06-18 19:00:00,2019-06-18 19:15:00,2019-06-18 19:30:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-47.0,-48.0,22.0,22.0,-96.0,-96.0,-66.5,23.0,-46,-85,5.0
2501,112163,2019-06-18 18:45:00,2019-06-18 19:00:00,2019-06-18 19:15:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,-66.5,23.0,-46,-85,5.0
2500,112163,2019-06-18 18:30:00,2019-06-18 18:45:00,2019-06-18 19:00:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-47.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,-66.5,23.0,-46,-85,5.0
2496,112163,2019-06-18 17:30:00,2019-06-18 17:45:00,2019-06-18 18:00:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-48.0,-57.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-48.0,-51.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-47.0,-48.0,22.0,22.0,-96.0,-96.0,-66.5,23.0,-46,-85,5.0
2503,112163,2019-06-18 19:15:00,2019-06-18 19:30:00,2019-06-18 19:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-48.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-47.0,-48.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-47.0,-48.0,22.0,22.0,-96.0,-96.0,-66.5,23.0,-46,-85,5.0
2293,112422,2019-06-05 20:00:00,2019-06-05 20:15:00,2019-06-05 20:30:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-36.0,-42.0,23.0,23.0,-37.0,-46.0,0.0,0.0,23.0,23.0,-35.0,-51.0,23.0,23.0,-36.0,-48.0,1.0,0.0,23.0,23.0,-29.0,-71.0,23.0,23.0,-30.0,-57.0,-68.5,24.0,-37,-87,3.0
699,127346,2018-06-22 16:15:00,2018-06-22 16:30:00,2018-06-22 16:45:00,19,2,18,28,1,0.0,0.0,18.0,14.0,-58.0,-81.0,18.0,14.0,-58.0,-78.0,81.0,0.0,18.0,18.0,-81.0,-97.0,18.0,18.0,-78.0,-97.0,11.0,0.0,18.0,14.0,-65.0,-97.0,18.0,14.0,-64.0,-97.0,-85.0,23.0,-45,-86,1.0
690,127346,2018-06-07 16:45:00,2018-06-07 17:00:00,2018-06-07 17:15:00,19,2,18,28,1,900.0,53.0,23.0,19.0,-49.0,-60.0,23.0,19.0,-49.0,-59.0,857.0,128.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,859.0,185.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,-85.0,23.0,-45,-86,4.0
